zaxis,yaxis,H,B,C,O,F,Na,Mg,Al,Si,P,S,Cl,K,Ca,Ti,V,Mn,Fe,Ni,Cu,Zn,As,Se,Ag,Sb,Ba,Pb,Bi,U,REE
Al,Ni,0.005405405405405406,0.0,0.0009009009009009009,0.006306306306306306,0.0,0.0,0.0,0.009009009009009009,0.0,0.0,0.0018018018018018018,0.0,0.0,0.0,0.0,0.0009009009009009009,0.0,0.002702702702702703,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Al,Cu,0.03513513513513514,0.0,0.0009009009009009009,0.04054054054054054,0.0036036036036036037,0.0009009009009009009,0.0009009009009009009,0.044144144144144144,0.008108108108108109,0.005405405405405406,0.013513513513513514,0.0045045045045045045,0.0036036036036036037,0.005405405405405406,0.0,0.0018018018018018018,0.0,0.002702702702702703,0.0,0.044144144144144144,0.0,0.012612612612612612,0.0009009009009009009,0.0,0.002702702702702703,0.0,0.0045045045045045045,0.0,0.0,0.0
Al,Zn,0.02072072072072072,0.0,0.0009009009009009009,0.021621621621621623,0.0,0.0009009009009009009,0.0009009009009009009,0.021621621621621623,0.0036036036036036037,0.0036036036036036037,0.006306306306306306,0.0,0.002702702702702703,0.0009009009009009009,0.0,0.0018018018018018018,0.0018018018018018018,0.0018018018018018018,0.0,0.0,0.021621621621621623,0.0009009009009009009,0.0,0.0,0.0009009009009009009,0.0,0.0,0.0,0.0,0.0
Al,As,0.03873873873873874,0.0018018018018018018,0.0,0.04954954954954955,0.0036036036036036037,0.008108108108108109,0.0036036036036036037,0.04954954954954955,0.002702702702702703,0.0009009009009009009,0.006306306306306306,0.0,0.006306306306306306,0.009009009009009009,0.0,0.0,0.0009009009009009009,0.0,0.0,0.012612612612612612,0.0009009009009009009,0.04954954954954955,0.0,0.0,0.0,0.002702702702702703,0.0036036036036036037,0.0,0.002702702702702703,0.002702702702702703
Al,Se,0.0036036036036036037,0.0,0.0,0.0036036036036036037,0.0,0.0,0.0,0.0036036036036036037,0.0009009009009009009,0.0,0.0,0.0009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009009009009009009,0.0,0.0,0.0036036036036036037,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Al,Ag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Al,Sb,0.0045045045045045045,0.0,0.0,0.007207207207207207,0.0,0.0,0.0009009009009009009,0.007207207207207207,0.0018018018018018018,0.0,0.0018018018018018018,0.0009009009009009009,0.0,0.0018018018018018018,0.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0,0.002702702702702703,0.0009009009009009009,0.0,0.0,0.0,0.007207207207207207,0.0,0.0009009009009009009,0.0,0.0,0.0
Al,Ba,0.03063063063063063,0.0,0.0045045045045045045,0.036036036036036036,0.007207207207207207,0.006306306306306306,0.005405405405405406,0.03783783783783784,0.01981981981981982,0.010810810810810811,0.0018018018018018018,0.002702702702702703,0.0009009009009009009,0.007207207207207207,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.005405405405405406,0.0,0.0,0.0,0.002702702702702703,0.0,0.0,0.0,0.03783783783783784,0.0,0.0,0.0,0.0
Al,Pb,0.024324324324324326,0.0,0.0036036036036036037,0.026126126126126126,0.0036036036036036037,0.0009009009009009009,0.0,0.027927927927927927,0.010810810810810811,0.0045045045045045045,0.007207207207207207,0.0036036036036036037,0.0,0.007207207207207207,0.0,0.0009009009009009009,0.0018018018018018018,0.0045045045045045045,0.0,0.0045045045045045045,0.0,0.0036036036036036037,0.0,0.0,0.0009009009009009009,0.0,0.027927927927927927,0.0,0.0009009009009009009,0.0
Al,Bi,0.0009009009009009009,0.0,0.0,0.0009009009009009009,0.0,0.0,0.0,0.0009009009009009009,0.0,0.0009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009009009009009009,0.0,0.0
Al,U,0.01891891891891892,0.0,0.0009009009009009009,0.01891891891891892,0.0045045045045045045,0.0009009009009009009,0.0009009009009009009,0.01891891891891892,0.0,0.011711711711711712,0.0036036036036036037,0.0,0.0,0.0,0.0,0.0018018018018018018,0.0,0.0009009009009009009,0.0,0.0,0.0,0.002702702702702703,0.0,0.0,0.0,0.0,0.0009009009009009009,0.0,0.01891891891891892,0.0009009009009009009
Al,REE,0.05405405405405406,0.006306306306306306,0.0045045045045045045,0.06306306306306306,0.010810810810810811,0.0009009009009009009,0.009009009009009009,0.06306306306306306,0.04684684684684685,0.005405405405405406,0.0045045045045045045,0.0,0.0,0.03783783783783784,0.0018018018018018018,0.002702702702702703,0.011711711711711712,0.01891891891891892,0.0,0.0,0.0,0.002702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0009009009009009009,0.06306306306306306
Si,H,0.6290224650880388,0.04553734061930783,0.02792956891317547,0.6278081360048573,0.03764420157862781,0.21918639951426835,0.100789313904068,0.24893746205221615,0.6290224650880388,0.009107468123861567,0.02185792349726776,0.021250758955676987,0.09836065573770492,0.26168791742562236,0.071645415907711,0.01700060716454159,0.11475409836065574,0.1305403764420158,0.004250151791135397,0.017607771706132362,0.019429265330904676,0.010321797207043109,0.0006071645415907711,0.0,0.0012143290831815423,0.0461445051608986,0.020036429872495445,0.0006071645415907711,0.012143290831815421,0.06132361870066788
Si,B,0.04553734061930783,0.07528840315725562,0.0024286581663630845,0.07468123861566485,0.012143290831815421,0.024893746205221615,0.017607771706132362,0.03946569520340012,0.07528840315725562,0.0018214936247723133,0.0006071645415907711,0.0030358227079538553,0.004857316332726169,0.02853673345476624,0.004857316332726169,0.0024286581663630845,0.008500303582270795,0.015179113539769277,0.0,0.0,0.0,0.0018214936247723133,0.0,0.0,0.0,0.008500303582270795,0.0018214936247723133,0.0,0.0,0.010321797207043109
Si,C,0.02792956891317547,0.0024286581663630845,0.03825136612021858,0.03764420157862781,0.0036429872495446266,0.012750455373406194,0.0024286581663630845,0.009107468123861567,0.03825136612021858,0.0024286581663630845,0.0030358227079538553,0.0030358227079538553,0.0018214936247723133,0.018214936247723135,0.0024286581663630845,0.0012143290831815423,0.0036429872495446266,0.00546448087431694,0.0,0.0012143290831815423,0.0,0.0,0.0,0.0,0.0,0.004857316332726169,0.004857316332726169,0.0,0.0012143290831815423,0.009714632665452338
Si,O,0.6278081360048573,0.07468123861566485,0.03764420157862781,0.9829993928354585,0.10807528840315725,0.33090467516697025,0.16150576806314512,0.3466909532483303,0.9829993928354585,0.02185792349726776,0.03642987249544627,0.04371584699453552,0.15421979356405585,0.403157255616272,0.12871888281724347,0.02671523982999393,0.15786278081360047,0.2034001214329083,0.004857316332726169,0.023679417122040074,0.02853673345476624,0.014571948998178506,0.0006071645415907711,0.0,0.004857316332726169,0.08075288403157256,0.030358227079538554,0.0018214936247723133,0.013357619914996965,0.10868245294474803
Si,F,0.03764420157862781,0.012143290831815421,0.0036429872495446266,0.10807528840315725,0.11232544019429265,0.058287795992714025,0.024893746205221615,0.029751062537947785,0.11232544019429265,0.008500303582270795,0.0030358227079538553,0.0012143290831815423,0.0230722525804493,0.058287795992714025,0.0273224043715847,0.0012143290831815423,0.01092896174863388,0.020643594414086218,0.0,0.0,0.0006071645415907711,0.0012143290831815423,0.0,0.0,0.0,0.014571948998178506,0.0012143290831815423,0.0,0.0,0.020643594414086218
Si,Na,0.21918639951426835,0.024893746205221615,0.012750455373406194,0.33090467516697025,0.058287795992714025,0.33272616879174255,0.054037644201578625,0.10807528840315725,0.33272616879174255,0.010321797207043109,0.01639344262295082,0.020036429872495445,0.0588949605343048,0.1153612629022465,0.08136004857316333,0.00546448087431694,0.05160898603521554,0.0692167577413479,0.0,0.0012143290831815423,0.006678809957498482,0.0012143290831815423,0.0,0.0,0.0,0.026108075288403157,0.0,0.0,0.0006071645415907711,0.029143897996357013
Si,Mg,0.100789313904068,0.017607771706132362,0.0024286581663630845,0.16150576806314512,0.024893746205221615,0.054037644201578625,0.16150576806314512,0.07893139040680024,0.16150576806314512,0.0012143290831815423,0.0006071645415907711,0.0024286581663630845,0.02671523982999393,0.061930783242258654,0.010321797207043109,0.004857316332726169,0.015179113539769277,0.030965391621129327,0.0,0.0012143290831815423,0.0006071645415907711,0.0024286581663630845,0.0,0.0,0.0006071645415907711,0.004250151791135397,0.0024286581663630845,0.0,0.0012143290831815423,0.01092896174863388
Si,Al,0.24893746205221615,0.03946569520340012,0.009107468123861567,0.3466909532483303,0.029751062537947785,0.10807528840315725,0.07893139040680024,0.3466909532483303,0.3466909532483303,0.004250151791135397,0.018822100789313904,0.018822100789313904,0.056466302367941715,0.15846994535519127,0.010321797207043109,0.008500303582270795,0.030358227079538554,0.06678809957498483,0.0,0.00546448087431694,0.0024286581663630845,0.0018214936247723133,0.0006071645415907711,0.0,0.0012143290831815423,0.013357619914996965,0.007285974499089253,0.0,0.0,0.031572556162720096
Si,Si,0.6290224650880388,0.07528840315725562,0.03825136612021858,0.9829993928354585,0.11232544019429265,0.33272616879174255,0.16150576806314512,0.3466909532483303,1.0,0.022465088038858532,0.03642987249544627,0.04371584699453552,0.15664845173041894,0.403157255616272,0.1323618700667881,0.02671523982999393,0.15907710989678203,0.20886460230722526,0.006071645415907711,0.023679417122040074,0.02853673345476624,0.014571948998178506,0.0006071645415907711,0.0,0.004857316332726169,0.08075288403157256,0.030358227079538554,0.0018214936247723133,0.013357619914996965,0.10868245294474803
Si,P,0.009107468123861567,0.0018214936247723133,0.0024286581663630845,0.02185792349726776,0.008500303582270795,0.010321797207043109,0.0012143290831815423,0.004250151791135397,0.022465088038858532,0.022465088038858532,0.0006071645415907711,0.0,0.0012143290831815423,0.013357619914996965,0.007893139040680024,0.0,0.0036429872495446266,0.0030358227079538553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006071645415907711,0.0,0.0,0.0,0.004250151791135397
Si,S,0.02185792349726776,0.0006071645415907711,0.0030358227079538553,0.03642987249544627,0.0030358227079538553,0.01639344262295082,0.0006071645415907711,0.018822100789313904,0.03642987249544627,0.0006071645415907711,0.03642987249544627,0.006678809957498482,0.00546448087431694,0.022465088038858532,0.0006071645415907711,0.0,0.0018214936247723133,0.0018214936247723133,0.0,0.0030358227079538553,0.0024286581663630845,0.0006071645415907711,0.0,0.0,0.0,0.0036429872495446266,0.004250151791135397,0.0,0.0,0.0006071645415907711
Si,Cl,0.021250758955676987,0.0030358227079538553,0.0030358227079538553,0.04371584699453552,0.0012143290831815423,0.020036429872495445,0.0024286581663630845,0.018822100789313904,0.04371584699453552,0.0,0.006678809957498482,0.04371584699453552,0.006678809957498482,0.024893746205221615,0.0036429872495446266,0.0006071645415907711,0.006071645415907711,0.013357619914996965,0.0,0.0012143290831815423,0.0,0.0012143290831815423,0.0,0.0,0.0,0.007893139040680024,0.00546448087431694,0.0,0.0,0.0006071645415907711
Si,K,0.09836065573770492,0.004857316332726169,0.0018214936247723133,0.15421979356405585,0.0230722525804493,0.0588949605343048,0.02671523982999393,0.056466302367941715,0.15664845173041894,0.0012143290831815423,0.00546448087431694,0.006678809957498482,0.15664845173041894,0.050394656952034,0.026108075288403157,0.0018214936247723133,0.018822100789313904,0.031572556162720096,0.0,0.0018214936247723133,0.00546448087431694,0.0,0.0,0.0,0.0,0.006071645415907711,0.0,0.0,0.0018214936247723133,0.004857316332726169
Si,Ca,0.26168791742562236,0.02853673345476624,0.018214936247723135,0.403157255616272,0.058287795992714025,0.1153612629022465,0.061930783242258654,0.15846994535519127,0.403157255616272,0.013357619914996965,0.022465088038858532,0.024893746205221615,0.050394656952034,0.403157255616272,0.04068002428658166,0.010321797207043109,0.04918032786885246,0.08925318761384335,0.0,0.006071645415907711,0.006071645415907711,0.0030358227079538553,0.0,0.0,0.0006071645415907711,0.013964784456587736,0.009107468123861567,0.0,0.004250151791135397,0.04796599878567092
Si,Ti,0.071645415907711,0.004857316332726169,0.0024286581663630845,0.12871888281724347,0.0273224043715847,0.08136004857316333,0.010321797207043109,0.010321797207043109,0.1323618700667881,0.007893139040680024,0.0006071645415907711,0.0036429872495446266,0.026108075288403157,0.04068002428658166,0.1323618700667881,0.0006071645415907711,0.017607771706132362,0.030358227079538554,0.0,0.0006071645415907711,0.004250151791135397,0.0006071645415907711,0.0,0.0,0.0,0.030965391621129327,0.0,0.0,0.0,0.019429265330904676
Si,V,0.01700060716454159,0.0024286581663630845,0.0012143290831815423,0.02671523982999393,0.0012143290831815423,0.00546448087431694,0.004857316332726169,0.008500303582270795,0.02671523982999393,0.0,0.0,0.0006071645415907711,0.0018214936247723133,0.010321797207043109,0.0006071645415907711,0.02671523982999393,0.007285974499089253,0.0018214936247723133,0.0,0.0,0.0006071645415907711,0.0006071645415907711,0.0,0.0,0.0,0.00546448087431694,0.0,0.0,0.0,0.0024286581663630845
Si,Mn,0.11475409836065574,0.008500303582270795,0.0036429872495446266,0.15786278081360047,0.01092896174863388,0.05160898603521554,0.015179113539769277,0.030358227079538554,0.15907710989678203,0.0036429872495446266,0.0018214936247723133,0.006071645415907711,0.018822100789313904,0.04918032786885246,0.017607771706132362,0.007285974499089253,0.15907710989678203,0.021250758955676987,0.0,0.0018214936247723133,0.006678809957498482,0.010321797207043109,0.0,0.0,0.0036429872495446266,0.01092896174863388,0.004857316332726169,0.0,0.0,0.01639344262295082
Si,Fe,0.1305403764420158,0.015179113539769277,0.00546448087431694,0.2034001214329083,0.020643594414086218,0.0692167577413479,0.030965391621129327,0.06678809957498483,0.20886460230722526,0.0030358227079538553,0.0018214936247723133,0.013357619914996965,0.031572556162720096,0.08925318761384335,0.030358227079538554,0.0018214936247723133,0.021250758955676987,0.20886460230722526,0.0,0.0012143290831815423,0.0018214936247723133,0.0030358227079538553,0.0,0.0,0.0012143290831815423,0.017607771706132362,0.006071645415907711,0.0006071645415907711,0.0,0.029751062537947785
Si,Ni,0.004250151791135397,0.0,0.0,0.004857316332726169,0.0,0.0,0.0,0.0,0.006071645415907711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006071645415907711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Si,Cu,0.017607771706132362,0.0,0.0012143290831815423,0.023679417122040074,0.0,0.0012143290831815423,0.0012143290831815423,0.00546448087431694,0.023679417122040074,0.0,0.0030358227079538553,0.0012143290831815423,0.0018214936247723133,0.006071645415907711,0.0006071645415907711,0.0,0.0018214936247723133,0.0012143290831815423,0.0,0.023679417122040074,0.0006071645415907711,0.0012143290831815423,0.0,0.0,0.0,0.0018214936247723133,0.004250151791135397,0.0,0.0006071645415907711,0.0006071645415907711
Si,Zn,0.019429265330904676,0.0,0.0,0.02853673345476624,0.0006071645415907711,0.006678809957498482,0.0006071645415907711,0.0024286581663630845,0.02853673345476624,0.0,0.0024286581663630845,0.0,0.00546448087431694,0.006071645415907711,0.004250151791135397,0.0006071645415907711,0.006678809957498482,0.0018214936247723133,0.0,0.0006071645415907711,0.02853673345476624,0.0024286581663630845,0.0,0.0,0.0006071645415907711,0.0018214936247723133,0.0030358227079538553,0.0,0.0,0.0024286581663630845
Si,As,0.010321797207043109,0.0018214936247723133,0.0,0.014571948998178506,0.0012143290831815423,0.0012143290831815423,0.0024286581663630845,0.0018214936247723133,0.014571948998178506,0.0,0.0006071645415907711,0.0012143290831815423,0.0,0.0030358227079538553,0.0006071645415907711,0.0006071645415907711,0.010321797207043109,0.0030358227079538553,0.0,0.0012143290831815423,0.0024286581663630845,0.014571948998178506,0.0,0.0,0.0006071645415907711,0.0,0.0012143290831815423,0.0,0.0,0.0024286581663630845
Si,Se,0.0006071645415907711,0.0,0.0,0.0006071645415907711,0.0,0.0,0.0,0.0006071645415907711,0.0006071645415907711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006071645415907711,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Si,Ag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Si,Sb,0.0012143290831815423,0.0,0.0,0.004857316332726169,0.0,0.0,0.0006071645415907711,0.0012143290831815423,0.004857316332726169,0.0,0.0,0.0,0.0,0.0006071645415907711,0.0,0.0,0.0036429872495446266,0.0012143290831815423,0.0,0.0,0.0006071645415907711,0.0006071645415907711,0.0,0.0,0.004857316332726169,0.0,0.0,0.0,0.0,0.0
